@relation Sax_prediction-2011-06-30T15:40:59-06:00-weka.filters.unsupervised.attribute.Remove-R1

@attribute n_term numeric
@attribute c_term numeric
@attribute y_num numeric
@attribute c_num numeric
@attribute k_num numeric
@attribute h_num numeric
@attribute r_num numeric
@attribute d_num numeric
@attribute e_num numeric
@attribute u_num numeric
@attribute polar_num numeric
@attribute hydrophobic_num numeric
@attribute pi numeric
@attribute charge_at_2.0 numeric
@attribute charge_at_2.5 numeric
@attribute charge_at_3.0 numeric
@attribute charge_at_3.5 numeric
@attribute charge_at_4.0 numeric
@attribute charge_at_4.5 numeric
@attribute charge_at_5.0 numeric
@attribute charge_at_5.5 numeric
@attribute charge_at_6.0 numeric
@attribute charge_at_6.5 numeric
@attribute charge_at_7.0 numeric
@attribute charge_at_7.5 numeric
@attribute charge_at_8.0 numeric
@attribute charge_at_8.5 numeric
@attribute charge_at_9.0 numeric
@attribute charge_at_9.5 numeric
@attribute charge_at_10.0 numeric
@attribute charge_at_10.5 numeric
@attribute charge_at_11.0 numeric
@attribute charge_at_11.5 numeric
@attribute charge_at_12.0 numeric
@attribute fraction numeric

@data
2.18,8.95,0,1,2,0,0,0,0,0,0,5,9.610596,2.602157,2.323696,2.131451,2.045652,2.014832,2.004517,2.000733,1.99802,1.992408,1.97586,1.926355,1.791052,1.495392,1.043315,0.545376,0.094829,-0.359001,-0.9333,-1.483481,-1.803148,-1.93341,11
1.83,9.04,0,0,0,0,1,0,0,0,3,4,10.760498,1.403371,1.176138,1.063326,1.020929,1.006706,1.002105,1.000584,0.999925,0.999156,0.997145,0.990966,0.97196,0.916389,0.77605,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,11
1.83,9.04,0,0,0,0,1,0,0,0,3,4,10.760498,1.403371,1.176138,1.063326,1.020929,1.006706,1.002105,1.000584,0.999925,0.999156,0.997145,0.990966,0.97196,0.916389,0.77605,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,11
2.34,8.95,1,1,1,0,0,0,0,0,0,6,8.525146,1.686299,1.408922,1.179497,1.064682,1.021331,1.006623,1.001399,0.998215,0.99242,0.975706,0.925806,0.789303,0.489896,0.026352,-0.504395,-1.031885,-1.590921,-2.179673,-2.631431,-2.864107,-2.954572,11
2.11,9.04,1,0,0,0,2,0,0,0,5,0,11.136963,2.562985,2.28946,2.114122,2.03914,2.012709,2.004026,2.001187,2.000092,1.999132,1.996894,1.990118,1.969267,1.907917,1.749736,1.44391,1.043299,0.632421,0.283676,0.05188,-0.150297,-0.484811,11
2.34,8.95,2,0,1,0,0,0,1,0,1,3,6.567383,1.680708,1.391452,1.126263,0.913723,0.661461,0.366764,0.15303,0.053514,0.01637,0.001494,-0.011295,-0.039998,-0.120524,-0.3235,-0.714274,-1.28963,-2.065621,-2.913546,-3.527805,-3.828763,-3.943111,11
1.96,9.04,0,1,0,0,1,0,0,0,2,4,8.610107,1.47699,1.223843,1.083571,1.028008,1.008962,1.002638,1.00016,0.997915,0.992616,0.976687,0.928993,0.799139,0.518547,0.099748,-0.345862,-0.697905,-0.889577,-0.972088,-1.019695,-1.090854,-1.247513,11
1.96,9.04,0,1,0,0,1,0,0,0,2,4,8.610107,1.47699,1.223843,1.083571,1.028008,1.008962,1.002638,1.00016,0.997915,0.992616,0.976687,0.928993,0.799139,0.518547,0.099748,-0.345862,-0.697905,-0.889577,-0.972088,-1.019695,-1.090854,-1.247513,11
1.96,9.04,0,1,0,0,1,0,0,0,2,4,8.610107,1.47699,1.223843,1.083571,1.028008,1.008962,1.002638,1.00016,0.997915,0.992616,0.976687,0.928993,0.799139,0.518547,0.099748,-0.345862,-0.697905,-0.889577,-0.972088,-1.019695,-1.090854,-1.247513,11
2.17,8.95,0,0,1,0,0,0,0,0,5,4,9.739502,1.596629,1.318678,1.128851,1.04468,1.014564,1.004619,1.001362,1.000103,0.998998,0.996418,0.988624,0.964807,0.896176,0.728863,0.442583,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,11
2.18,9.04,0,0,1,0,1,1,0,0,1,4,9.781982,2.580261,2.257584,1.948537,1.631172,1.323664,1.128504,1.044176,1.014109,1.003657,0.998488,0.991126,0.971171,0.913492,0.766818,0.494017,0.171061,-0.132358,-0.459588,-0.768119,-0.99455,-1.21489,11
2.36,9.04,0,0,0,0,2,0,4,0,0,1,4.254883,2.673761,2.350212,1.973426,1.463629,0.582646,-0.553097,-1.393887,-1.786604,-1.930794,-1.980438,-2.001921,-2.025797,-2.082931,-2.223829,-2.477581,-2.744605,-2.90778,-2.987212,-3.053257,-3.186119,-3.496423,11
2.17,8.95,0,0,1,0,0,0,0,0,5,4,9.739502,1.596629,1.318678,1.128851,1.04468,1.014564,1.004619,1.001362,1.000103,0.998998,0.996418,0.988624,0.964807,0.896176,0.728863,0.442583,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,11
2.11,8.95,0,0,1,0,0,0,0,0,5,3,9.739502,1.562985,1.28946,1.114122,1.03914,1.012707,1.004021,1.001171,1.000043,0.998979,0.996412,0.988622,0.964806,0.896176,0.728863,0.442583,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,11
2.36,9.04,0,0,1,0,2,0,0,0,2,2,12.489014,3.696129,3.4201,3.186387,3.067547,3.022386,3.007162,3.002191,3.000426,2.999288,2.997101,2.990684,2.971022,2.913415,2.7667,2.493682,2.170013,1.864341,1.530049,1.199829,0.910662,0.536351,11
2.18,8.95,0,1,3,0,0,0,0,0,2,3,10.263916,3.602157,3.323696,3.131451,3.045652,3.014832,3.004516,3.00073,2.998011,2.992378,2.975767,2.92606,2.79012,2.492449,2.034069,1.51671,1.009469,0.413128,-0.416038,-1.230394,-1.706366,-1.900637,11
2.2,8.95,1,1,1,0,1,0,0,0,0,4,9.468506,2.613136,2.333858,2.136799,2.047702,2.015523,2.004739,2.000798,1.998025,1.992359,1.975686,1.925797,1.78929,1.489862,1.026247,0.495274,-0.032931,-0.594222,-1.190035,-1.663482,-1.958894,-2.203331,11
2.21,8.95,0,0,1,0,1,0,0,0,3,4,11.511963,2.618584,2.339001,2.139548,2.048781,2.015948,2.005066,2.001504,2.000148,1.999012,1.996421,1.988622,1.964797,1.896143,1.728759,1.442252,1.133465,0.85066,0.534311,0.229869,0.004805,-0.215095,11
2.17,9.04,0,0,0,0,1,1,0,0,2,4,6.352539,1.574732,1.252564,0.94593,0.630179,0.32333,0.128397,0.044144,0.014108,0.003683,-0.001419,-0.00858,-0.027896,-0.083566,-0.223936,-0.477317,-0.74358,-0.904487,-0.976851,-1.021206,-1.091332,-1.247664,11
1.88,8.95,0,0,2,0,0,1,3,0,2,0,4.112305,2.392686,2.074942,1.727866,1.155983,0.236476,-0.794069,-1.503663,-1.826484,-1.944241,-1.985512,-2.005906,-2.034301,-2.106189,-2.2802,-2.586025,-2.95083,-3.373905,-3.938062,-4.484991,-4.803626,-4.933562,11
2.17,9.04,1,0,0,0,2,1,0,0,3,0,9.552002,2.574732,2.252564,1.94593,1.630179,1.323329,1.128395,1.044136,1.014081,1.003598,0.99831,0.990567,0.969409,0.907962,0.74975,0.443914,0.043301,-0.367579,-0.716324,-0.94812,-1.150297,-1.484811,11
2.32,8.95,1,0,1,1,0,1,1,0,2,1,5.186523,2.648713,2.313939,1.93566,1.493338,0.959381,0.459577,0.10479,-0.172815,-0.479107,-0.756576,-0.91909,-1.006519,-1.102139,-1.294124,-1.634833,-2.077239,-2.605729,-3.184404,-3.632932,-3.864582,-3.954722,11
1.96,8.95,0,2,1,0,0,0,0,0,3,2,8.073975,1.476989,1.223841,1.083564,1.027986,1.008894,1.002422,0.999476,0.995754,0.985814,0.955469,0.864669,0.619161,0.100492,-0.62374,-1.294499,-1.774135,-2.11622,-2.445799,-2.735057,-2.899451,-2.966033,11
2.19,9.04,0,0,0,0,1,0,3,0,0,4,3.959961,1.590885,1.276343,0.974389,0.593749,-0.064562,-0.91535,-1.545606,-1.840078,-1.94834,-1.986052,-2.0037,-2.026351,-2.083077,-2.223781,-2.477268,-2.743565,-2.904482,-2.976849,-3.021205,-3.091332,-3.247664,11
1.88,8.95,1,0,1,0,0,2,0,0,1,4,3.663086,1.387564,1.061244,0.704666,0.19442,-0.374956,-0.750105,-0.913849,-0.972294,-0.992266,-1.001053,-1.011341,-1.037597,-1.112175,-1.297319,-1.635845,-2.077559,-2.60583,-3.184436,-3.632942,-3.864585,-3.954723,11
2.11,8.95,0,0,1,1,0,0,0,0,4,4,9.740967,2.562885,2.289143,2.113123,2.035987,2.002806,1.973367,1.910262,1.75979,1.498979,1.236665,1.079531,0.99546,0.906077,0.732015,0.443582,0.134827,-0.145939,-0.455295,-0.738069,-0.900405,-0.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
2.19,9.04,0,0,0,0,1,0,2,0,3,3,4.256836,1.596477,1.293815,1.027629,0.744729,0.295373,-0.275285,-0.696586,-0.893318,-0.965812,-0.991644,-1.005475,-1.026913,-1.083255,-1.223837,-1.477286,-1.74357,-1.904484,-1.97685,-2.021206,-2.091332,-2.247664,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
2.34,9.04,0,1,0,0,1,1,0,0,1,6,5.897461,1.664403,1.342808,0.996576,0.650181,0.330098,0.130404,0.04419,0.012247,-0.002809,-0.021862,-0.070547,-0.200716,-0.481407,-0.900237,-1.345858,-1.697903,-1.889577,-1.972087,-2.019695,-2.090854,-2.247513,11
1.88,8.95,0,0,1,1,0,1,2,0,0,3,4.37207,2.398178,2.092098,1.780107,1.30381,0.58651,-0.184656,-0.745549,-1.119968,-1.461683,-1.750757,-1.916477,-2.003277,-2.093523,-2.267858,-2.556378,-2.86516,-3.145936,-3.455293,-3.738069,-3.900405,-3.966335,11
2.36,9.04,0,1,0,0,1,1,0,0,3,3,5.897461,1.674231,1.353984,1.003459,0.653025,0.331084,0.130725,0.044293,0.012279,-0.002799,-0.021859,-0.070546,-0.200716,-0.481407,-0.900237,-1.345858,-1.697903,-1.889577,-1.972087,-2.019695,-2.090854,-2.247513,11
2.36,9.04,0,1,0,0,1,1,0,0,3,3,5.897461,1.674231,1.353984,1.003459,0.653025,0.331084,0.130725,0.044293,0.012279,-0.002799,-0.021859,-0.070546,-0.200716,-0.481407,-0.900237,-1.345858,-1.697903,-1.889577,-1.972087,-2.019695,-2.090854,-2.247513,11
2.36,9.04,0,1,0,0,1,1,0,0,3,3,5.897461,1.674231,1.353984,1.003459,0.653025,0.331084,0.130725,0.044293,0.012279,-0.002799,-0.021859,-0.070546,-0.200716,-0.481407,-0.900237,-1.345858,-1.697903,-1.889577,-1.972087,-2.019695,-2.090854,-2.247513,11
2.18,9.04,0,1,1,0,1,0,0,0,2,4,9.818604,2.602157,2.323696,2.131451,2.045653,2.014834,2.004525,2.000757,1.998096,1.992647,1.976612,1.928704,1.798208,1.515605,1.090502,0.625472,0.216736,-0.117449,-0.454825,-0.766608,-0.994072,-1.214739,11
2.17,8.95,0,0,1,0,0,0,2,0,3,2,4.256836,1.585445,1.283734,1.022371,0.742721,0.294694,-0.275511,-0.696679,-0.893416,-0.966058,-0.992398,-1.007826,-1.034069,-1.103468,-1.271024,-1.557381,-1.865478,-2.146036,-2.455325,-2.738079,-2.900408,-2.966336,11
2.36,8.95,0,0,2,0,0,2,0,0,0,4,6.444336,2.652335,2.287872,1.820544,1.238544,0.639912,0.254696,0.087684,0.028208,0.007943,-0.000829,-0.01077,-0.035841,-0.106676,-0.280354,-0.586074,-0.950845,-1.37391,-1.938063,-2.484992,-2.803626,-2.933562,11
2.28,8.95,0,1,1,0,0,0,0,0,1,6,8.554443,1.65582,1.375996,1.160042,1.056807,1.018621,1.005744,1.001126,0.998153,0.992477,0.975966,0.926654,0.791986,0.498335,0.052562,-0.425957,-0.819812,-1.13113,-1.450563,-1.736568,-1.89993,-1.966184,11
2.36,9.04,0,1,0,0,1,1,0,0,0,5,5.897461,1.674231,1.353984,1.003459,0.653025,0.331084,0.130725,0.044293,0.012279,-0.002799,-0.021859,-0.070546,-0.200716,-0.481407,-0.900237,-1.345858,-1.697903,-1.889577,-1.972087,-2.019695,-2.090854,-2.247513,11
2.32,9.04,0,0,0,0,1,0,1,0,1,5,6.647461,1.67071,1.38037,1.119581,0.910992,0.660521,0.36647,0.152973,0.053612,0.016769,0.002781,-0.007245,-0.027474,-0.083432,-0.223893,-0.477303,-0.743576,-0.904485,-0.97685,-1.021206,-1.091332,-1.247664,11
2.18,8.95,0,0,2,0,0,1,1,0,0,4,6.639648,2.574669,2.240112,1.895296,1.480192,0.963727,0.488432,0.195131,0.067274,0.020891,0.003328,-0.009449,-0.035422,-0.106544,-0.280313,-0.58606,-0.950841,-1.373909,-1.938063,-2.484992,-2.803626,-2.933562,11
2.18,8.95,0,0,2,0,0,1,1,0,0,4,6.639648,2.574669,2.240112,1.895296,1.480192,0.963727,0.488432,0.195131,0.067274,0.020891,0.003328,-0.009449,-0.035422,-0.106544,-0.280313,-0.58606,-0.950841,-1.373909,-1.938063,-2.484992,-2.803626,-2.933562,11
2.18,8.95,0,0,2,0,0,1,1,0,0,4,6.639648,2.574669,2.240112,1.895296,1.480192,0.963727,0.488432,0.195131,0.067274,0.020891,0.003328,-0.009449,-0.035422,-0.106544,-0.280313,-0.58606,-0.950841,-1.373909,-1.938063,-2.484992,-2.803626,-2.933562,11
2.28,8.95,0,0,1,0,1,0,0,0,1,5,11.511963,2.65582,2.375998,2.160048,2.056828,2.018687,2.005953,2.001787,2.000238,1.99904,1.99643,1.988625,1.964798,1.896144,1.728759,1.442253,1.133465,0.85066,0.534311,0.229869,0.004805,-0.215095,11
1.83,8.95,0,0,2,0,0,1,0,0,0,5,9.565186,2.381474,2.110024,1.880405,1.606427,1.315467,1.125867,1.043316,1.013769,1.003335,0.99771,0.988767,0.964013,0.893278,0.719631,0.413922,0.049153,-0.37391,-0.938064,-1.484992,-1.803626,-1.933562,11
